file_name,initial_velocity_cgs,weber,bond,ohnesorge,parent_folder,number_of_harmonics,max_width,contact_time_ms,coef_restitution,north_pole_min_height,north_pole_exp_min_height,max_contact_radius,spread_time_ms,spread_time_width_ms,contact_time_exp_ms,coef_rest_exp,max_contact_radius_exp,spread_time_exp_ms
pureIC20241107T110919.mat,-2.04641304249408,0.00398107170553497,0,0,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.01312816820963,2.30453650970318,0.971158769870787,1.90511880634504,1.90511880634504,0.189860164788464,1.58026015112214,1.04266476415525,2.6607192224146,0.971158769870787,0.363758089611733,1.41785915863828
pureIC20241107T110954.mat,-14.487494865424,0.199526231496888,0,0,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.13907284212837,1.66111706275374,0.965685984359605,1.3563300211864,1.39532066985672,0.529602810699771,0.689230728326704,0.882783392147264,1.70211815958676,0.965685984359605,0.673968320211648,0.603563632150504
pureIC20241107T111005.mat,-1.02563609162638,0.001,0,0,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.00566950280618,2.55947629056994,0.970441500672444,1.95075938368093,1.95075938368093,0.126763062066736,1.76602489710861,1.051368907617,3.03820418096665,0.970441500672444,0.309054922995336,1.46160893235396
pureIC20241107T111040.mat,-0.514035715470512,0.000251188643150958,0,0,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.00251106644534,2.78967797949276,0.98140671733325,1.97432948621346,1.97432948621346,0.0941013221485997,1.81229429130006,1.01380365688733,3.64245498233818,0.98140671733325,0.27210209927717,1.61186993527274
pureIC20241107T111057.mat,-10.2563609162638,0.1,0,0,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.09688216599373,1.76442150226039,0.978659517774142,1.54562928130134,1.5456358545947,0.45660320121767,0.872933966651069,0.920119586470046,1.80862938878985,0.978659517774142,0.596493700484514,0.883928674181705
pureIC20241107T111106.mat,-12.911993390017,0.158489319246111,0,0,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.12414455273894,1.70051476473854,0.971167340110121,1.42755600575023,1.43390292480864,0.506330722567236,0.703661281960663,0.893319986864122,1.7367056770269,0.971167340110121,0.646771402563635,0.704806563995104
pureIC20241107T111215.mat,-9.14099128845838,0.0794328234724281,0,0,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.08486091476653,1.79626034281788,0.980432676045367,1.59471571761085,1.59471571761085,0.431449311941268,0.894465268898564,0.933633914476452,1.84802709077465,0.980432676045367,0.573795858411796,0.889426027947022
pureIC20241107T111220.mat,-11.5078262220294,0.125892541179417,0,0,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.11001912864137,1.73326983092358,0.975546023340727,1.49068257507536,1.49068257507536,0.462793496602522,0.546528586835333,0.905230920022311,1.77175130728082,0.975546023340727,0.620947522629618,0.706868071657099
pureIC20241107T111233.mat,-20.4641304249408,0.398107170553497,0,0,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.20097274232026,1.5298677416067,0.94452809879289,1.08362154055459,1.30609765248183,0.620100278034883,0.48468335697551,0.64822963149371,1.55712545402642,0.94452809879289,0.767063211755235,0.469794690527774
pureIC20241107T111335.mat,-8.14691706131093,0.0630957344480193,0,0,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.0740102227502,1.82466333727204,0.981184668139003,1.63836434415518,1.63836434415518,0.405772768594465,0.912789781449622,0.946690129669081,1.890402526049,0.981184668139003,0.553053481562165,0.894694325305452
pureIC20241107T111342.mat,-18.2386754393198,0.316227766016838,0,0,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.17665779155905,1.56056130012974,0.952726699913749,1.18619719484986,1.2939724025366,0.588959044618734,0.53393048445648,0.65991150824501,1.61026654042452,0.952726699913749,0.734454064753714,0.517209366753639
pureIC20241107T111454.mat,-16.2552365956107,0.251188643150958,0,0,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.1548607539004,1.61049559683141,0.959481595685425,1.27714541605084,1.35866325607801,0.558555541337624,0.597837221978298,0.869956233361522,1.66042989353307,0.959481595685425,0.703343734321424,0.532098033201374
